analysis_version,sample,variant_label,comparison_model,tour,slam,change_type,compared_matches,joint_non_tie_matches,variant_exact_ties,comparator_exact_ties,change_matches,actual_upset_semantics,match_level_detail_tracked
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,ATP,Roland Garros,tie_removed,3035,3034,0,1,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,ATP,Wimbledon,flip,2931,2928,0,3,9,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,ATP,Wimbledon,tie_created,2931,2928,0,3,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,ATP,Wimbledon,tie_removed,2931,2928,0,3,3,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,ATP,US Open,flip,2990,2985,0,5,9,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,ATP,US Open,tie_created,2990,2985,0,5,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,ATP,US Open,tie_removed,2990,2985,0,5,5,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,WTA,Australian Open,flip,2382,2380,0,2,8,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,WTA,Australian Open,tie_created,2382,2380,0,2,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,WTA,Australian Open,tie_removed,2382,2380,0,2,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,WTA,Roland Garros,flip,2368,2365,0,3,5,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,WTA,Roland Garros,tie_created,2368,2365,0,3,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,WTA,Roland Garros,tie_removed,2368,2365,0,3,3,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,WTA,Wimbledon,flip,2242,2241,0,1,5,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,WTA,Wimbledon,tie_created,2242,2241,0,1,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,WTA,Wimbledon,tie_removed,2242,2241,0,1,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,WTA,US Open,flip,2375,2371,0,4,7,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,WTA,US Open,tie_created,2375,2371,0,4,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,market_odds,WTA,US Open,tie_removed,2375,2371,0,4,4,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,ATP,Australian Open,flip,2958,2958,0,0,365,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,ATP,Australian Open,tie_created,2958,2958,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,ATP,Australian Open,tie_removed,2958,2958,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,ATP,Roland Garros,flip,3035,3033,0,2,407,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,ATP,Roland Garros,tie_created,3035,3033,0,2,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,ATP,Roland Garros,tie_removed,3035,3033,0,2,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,ATP,Wimbledon,flip,2931,2931,0,0,501,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,ATP,Wimbledon,tie_created,2931,2931,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,ATP,Wimbledon,tie_removed,2931,2931,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,ATP,US Open,flip,2990,2989,0,1,378,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,ATP,US Open,tie_created,2990,2989,0,1,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,ATP,US Open,tie_removed,2990,2989,0,1,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,WTA,Australian Open,flip,2382,2382,0,0,304,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,WTA,Australian Open,tie_created,2382,2382,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,WTA,Australian Open,tie_removed,2382,2382,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,WTA,Roland Garros,flip,2368,2368,0,0,316,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,WTA,Roland Garros,tie_created,2368,2368,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,WTA,Roland Garros,tie_removed,2368,2368,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,WTA,Wimbledon,flip,2242,2242,0,0,313,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,WTA,Wimbledon,tie_created,2242,2242,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,WTA,Wimbledon,tie_removed,2242,2242,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,WTA,US Open,flip,2375,2375,0,0,246,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,WTA,US Open,tie_created,2375,2375,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,overall_elo,WTA,US Open,tie_removed,2375,2375,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,ATP,Australian Open,flip,2958,2958,0,0,357,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,ATP,Australian Open,tie_created,2958,2958,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,ATP,Australian Open,tie_removed,2958,2958,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,ATP,Roland Garros,flip,3035,3033,0,2,374,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,ATP,Roland Garros,tie_created,3035,3033,0,2,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,ATP,Roland Garros,tie_removed,3035,3033,0,2,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,ATP,Wimbledon,flip,2931,2931,0,0,456,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,ATP,Wimbledon,tie_created,2931,2931,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,ATP,Wimbledon,tie_removed,2931,2931,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,ATP,US Open,flip,2990,2989,0,1,358,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,ATP,US Open,tie_created,2990,2989,0,1,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,ATP,US Open,tie_removed,2990,2989,0,1,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,WTA,Australian Open,flip,2382,2382,0,0,291,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,WTA,Australian Open,tie_created,2382,2382,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,WTA,Australian Open,tie_removed,2382,2382,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,WTA,Roland Garros,flip,2368,2368,0,0,294,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,WTA,Roland Garros,tie_created,2368,2368,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,WTA,Roland Garros,tie_removed,2368,2368,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,WTA,Wimbledon,flip,2242,2242,0,0,292,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,WTA,Wimbledon,tie_created,2242,2242,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,WTA,Wimbledon,tie_removed,2242,2242,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,WTA,US Open,flip,2375,2375,0,0,259,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,WTA,US Open,tie_created,2375,2375,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,surface_adjusted_elo,WTA,US Open,tie_removed,2375,2375,0,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,ATP,Australian Open,flip,2958,2931,27,0,5,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,ATP,Australian Open,tie_created,2958,2931,27,0,27,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,ATP,Australian Open,tie_removed,2958,2931,27,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,ATP,Roland Garros,flip,3035,3010,24,1,7,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,ATP,Roland Garros,tie_created,3035,3010,24,1,24,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,ATP,Roland Garros,tie_removed,3035,3010,24,1,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,ATP,Wimbledon,flip,2931,2901,29,3,5,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,ATP,Wimbledon,tie_created,2931,2901,29,3,27,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,ATP,Wimbledon,tie_removed,2931,2901,29,3,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,ATP,US Open,flip,2990,2964,23,5,8,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,ATP,US Open,tie_created,2990,2964,23,5,21,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,ATP,US Open,tie_removed,2990,2964,23,5,3,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,WTA,Australian Open,flip,2382,2369,11,2,7,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,WTA,Australian Open,tie_created,2382,2369,11,2,11,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,WTA,Australian Open,tie_removed,2382,2369,11,2,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,WTA,Roland Garros,flip,2368,2348,18,3,4,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,WTA,Roland Garros,tie_created,2368,2348,18,3,17,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,WTA,Roland Garros,tie_removed,2368,2348,18,3,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,WTA,Wimbledon,flip,2242,2220,22,1,4,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,WTA,Wimbledon,tie_created,2242,2220,22,1,21,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,WTA,Wimbledon,tie_removed,2242,2220,22,1,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,WTA,US Open,flip,2375,2352,22,4,3,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,WTA,US Open,tie_created,2375,2352,22,4,19,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,market_odds,WTA,US Open,tie_removed,2375,2352,22,4,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,ATP,Australian Open,flip,2958,2931,27,0,350,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,ATP,Australian Open,tie_created,2958,2931,27,0,27,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,ATP,Australian Open,tie_removed,2958,2931,27,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,ATP,Roland Garros,flip,3035,3009,24,2,398,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,ATP,Roland Garros,tie_created,3035,3009,24,2,24,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,ATP,Roland Garros,tie_removed,3035,3009,24,2,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,ATP,Wimbledon,flip,2931,2902,29,0,486,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,ATP,Wimbledon,tie_created,2931,2902,29,0,29,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,ATP,Wimbledon,tie_removed,2931,2902,29,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,ATP,US Open,flip,2990,2966,23,1,364,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,ATP,US Open,tie_created,2990,2966,23,1,23,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,ATP,US Open,tie_removed,2990,2966,23,1,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,WTA,Australian Open,flip,2382,2371,11,0,298,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,WTA,Australian Open,tie_created,2382,2371,11,0,11,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,WTA,Australian Open,tie_removed,2382,2371,11,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,WTA,Roland Garros,flip,2368,2350,18,0,313,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,WTA,Roland Garros,tie_created,2368,2350,18,0,18,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,WTA,Roland Garros,tie_removed,2368,2350,18,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,WTA,Wimbledon,flip,2242,2220,22,0,304,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,WTA,Wimbledon,tie_created,2242,2220,22,0,22,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,WTA,Wimbledon,tie_removed,2242,2220,22,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,WTA,US Open,flip,2375,2353,22,0,229,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,WTA,US Open,tie_created,2375,2353,22,0,22,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,overall_elo,WTA,US Open,tie_removed,2375,2353,22,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,ATP,Australian Open,flip,2958,2931,27,0,343,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,ATP,Australian Open,tie_created,2958,2931,27,0,27,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,ATP,Australian Open,tie_removed,2958,2931,27,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,ATP,Roland Garros,flip,3035,3009,24,2,364,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,ATP,Roland Garros,tie_created,3035,3009,24,2,24,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,ATP,Roland Garros,tie_removed,3035,3009,24,2,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,ATP,Wimbledon,flip,2931,2902,29,0,442,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,ATP,Wimbledon,tie_created,2931,2902,29,0,29,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,ATP,Wimbledon,tie_removed,2931,2902,29,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,ATP,US Open,flip,2990,2966,23,1,345,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,ATP,US Open,tie_created,2990,2966,23,1,23,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,ATP,US Open,tie_removed,2990,2966,23,1,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,WTA,Australian Open,flip,2382,2371,11,0,285,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,WTA,Australian Open,tie_created,2382,2371,11,0,11,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,WTA,Australian Open,tie_removed,2382,2371,11,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,WTA,Roland Garros,flip,2368,2350,18,0,291,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,WTA,Roland Garros,tie_created,2368,2350,18,0,18,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,WTA,Roland Garros,tie_removed,2368,2350,18,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,WTA,Wimbledon,flip,2242,2220,22,0,282,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,WTA,Wimbledon,tie_created,2242,2220,22,0,22,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,WTA,Wimbledon,tie_removed,2242,2220,22,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,WTA,US Open,flip,2375,2353,22,0,242,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,WTA,US Open,tie_created,2375,2353,22,0,22,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_median,surface_adjusted_elo,WTA,US Open,tie_removed,2375,2353,22,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,ATP,Australian Open,flip,2958,2931,27,0,5,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,ATP,Australian Open,tie_created,2958,2931,27,0,27,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,ATP,Australian Open,tie_removed,2958,2931,27,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,ATP,Roland Garros,flip,3035,3010,24,1,7,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,ATP,Roland Garros,tie_created,3035,3010,24,1,24,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,ATP,Roland Garros,tie_removed,3035,3010,24,1,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,ATP,Wimbledon,flip,2931,2901,29,3,5,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,ATP,Wimbledon,tie_created,2931,2901,29,3,27,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,ATP,Wimbledon,tie_removed,2931,2901,29,3,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,ATP,US Open,flip,2990,2964,23,5,8,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,ATP,US Open,tie_created,2990,2964,23,5,21,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,ATP,US Open,tie_removed,2990,2964,23,5,3,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,WTA,Australian Open,flip,2382,2369,11,2,7,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,WTA,Australian Open,tie_created,2382,2369,11,2,11,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,WTA,Australian Open,tie_removed,2382,2369,11,2,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,WTA,Roland Garros,flip,2368,2348,18,3,4,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,WTA,Roland Garros,tie_created,2368,2348,18,3,17,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,WTA,Roland Garros,tie_removed,2368,2348,18,3,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,WTA,Wimbledon,flip,2242,2220,22,1,4,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,WTA,Wimbledon,tie_created,2242,2220,22,1,21,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,WTA,Wimbledon,tie_removed,2242,2220,22,1,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,WTA,US Open,flip,2375,2352,22,4,3,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_median,market_odds,WTA,US Open,tie_created,2375,2352,22,4,19,model-relative underdog orientation,False
